Frame	Time	R_HLE X	R_HLE Y	R_HLE Z	R_HEAD X	R_HEAD Y	R_HEAD Z	RIAS X	RIAS Y	RIAS Z	RIPS X	RIPS Y	RIPS Z	LIPS X	LIPS Y	LIPS Z	L_FM2 X	L_FM2 Y	L_FM2 Z	SJN X	SJN Y	SJN Z	L_FLE X	L_FLE Y	L_FLE Z	R_FLE X	R_FLE Y	R_FLE Z	L_FCC X	L_FCC Y	L_FCC Z	L_HEAD X	L_HEAD Y	L_HEAD Z	L_FAL X	L_FAL Y	L_FAL Z	R_HM2 X	R_HM2 Y	R_HM2 Z	SGL X	SGL Y	SGL Z	R_FCC X	R_FCC Y	R_FCC Z	R_FAL X	R_FAL Y	R_FAL Z	LIAS X	LIAS Y	LIAS Z	L_HM2 X	L_HM2 Y	L_HM2 Z	L_HLE X	L_HLE Y	L_HLE Z	SXS X	SXS Y	SXS Z	R_FM2 X	R_FM2 Y	R_FM2 Z	
957	2.39000	1851.595	618.252	1126.613	1751.657	360.869	1513.395	1719.362	417.171	906.750	1859.485	390.724	980.206	1884.379	222.531	962.757	1473.146	273.417	76.546	1655.870	266.149	1238.150	1656.256	172.617	449.735	1802.918	442.265	410.194	1649.380	282.206	47.711	1773.896	172.697	1513.666	1582.346	240.298	69.033	1718.720	538.499	907.727	1626.487	257.873	1569.462	2168.112	350.860	509.608	2183.755	406.825	469.230	1732.062	170.770	910.585	1968.673	2.528	857.811	2010.786	13.533	1155.660	1633.203	262.675	1096.582	2242.471	392.861	325.495
958	2.39250	1840.747	617.849	1124.318	1740.451	360.830	1511.339	1708.722	417.356	904.738	1848.126	391.016	978.352	1874.064	223.073	960.993	1469.205	275.223	70.975	1644.627	266.344	1235.717	1645.837	173.572	448.050	1786.381	443.155	408.009	1646.417	282.159	49.033	1762.401	172.582	1511.574	1579.286	240.257	65.782	1710.826	540.516	902.683	1615.239	257.965	1567.387	2151.135	351.499	509.401	2166.759	407.257	468.662	1721.376	170.782	908.705	1953.860	0.797	853.633	1997.703	12.226	1150.891	1622.212	262.909	1094.207	2225.218	392.960	324.946
959	2.39500	1830.180	617.604	1122.023	1728.723	360.629	1509.091	1697.675	417.602	902.770	1836.983	391.324	976.408	1863.666	223.715	959.198	1465.292	277.259	63.706	1633.246	266.470	1233.207	1635.528	174.543	446.276	1770.123	444.267	405.915	1642.814	282.790	51.386	1750.976	172.457	1509.381	1574.592	242.394	62.799	1702.787	542.503	897.743	1603.831	257.907	1565.451	2134.144	352.132	508.885	2149.451	407.680	467.735	1710.897	170.442	906.868	1938.879	-0.867	849.662	1984.414	10.770	1146.083	1611.078	263.014	1092.117	2208.001	392.450	324.268
960	2.39750	1819.950	617.432	1119.707	1717.755	360.702	1506.657	1686.434	417.680	900.681	1826.046	391.751	974.496	1853.175	224.433	957.431	1461.195	279.825	55.376	1622.113	266.638	1230.624	1625.747	175.766	444.265	1753.279	444.989	403.919	1639.105	284.478	53.678	1739.480	172.391	1507.085	1571.556	243.098	60.267	1694.817	544.433	892.608	1592.690	258.100	1563.548	2117.078	352.903	508.254	2132.597	408.306	466.802	1700.230	169.714	905.751	1924.410	-2.235	845.338	1971.231	9.313	1141.196	1599.662	263.656	1088.887	2190.364	392.196	323.280
961	2.40000	1809.716	617.354	1117.306	1706.376	360.541	1504.487	1675.202	417.755	898.689	1815.177	392.157	972.533	1842.751	225.048	955.619	1456.988	282.703	49.880	1610.739	266.825	1228.110	1616.088	177.094	442.244	1737.001	446.083	401.863	1635.924	286.243	55.488	1727.995	172.327	1504.784	1566.681	245.643	58.239	1686.986	546.411	887.607	1581.332	258.133	1561.629	2100.211	353.666	507.434	2115.453	408.865	465.747	1689.224	169.540	903.821	1909.299	-3.822	840.968	1957.835	7.845	1136.300	1588.647	263.841	1086.503	2172.699	391.989	322.024
962	2.40250	1799.101	617.089	1114.763	1695.001	360.523	1502.135	1664.016	417.986	896.489	1804.253	392.562	970.537	1832.295	225.587	953.829	1452.340	284.589	48.661	1599.524	267.118	1225.278	1606.820	178.582	440.021	1720.203	446.911	399.800	1634.713	286.612	55.934	1716.571	172.277	1502.346	1562.522	247.808	57.465	1679.104	548.398	882.689	1570.122	258.140	1559.546	2083.405	354.395	506.611	2098.331	409.401	464.294	1679.505	170.563	901.695	1893.528	-5.676	836.848	1944.365	6.320	1131.348	1577.733	264.248	1083.864	2154.791	391.737	320.568
963	2.40500	1788.689	616.951	1112.335	1683.571	360.375	1499.707	1652.874	418.147	894.183	1793.160	392.824	968.423	1821.924	226.154	952.050	1450.658	285.888	48.320	1588.271	267.383	1222.494	1597.507	180.010	437.630	1703.423	447.624	397.941	1634.959	286.115	55.661	1705.089	172.251	1499.962	1560.016	249.924	58.040	1670.978	550.222	877.704	1558.877	258.270	1557.603	2066.288	355.050	505.394	2081.089	409.904	462.886	1669.401	170.944	899.476	1878.588	-7.530	832.689	1930.870	4.750	1126.228	1566.497	264.755	1080.795	2136.664	391.488	318.883
964	2.40750	1777.859	616.571	1109.773	1672.234	360.370	1497.325	1641.616	418.176	891.789	1781.796	393.025	966.240	1811.673	226.612	950.449	1451.250	287.067	48.743	1577.071	267.703	1219.722	1588.099	181.482	435.088	1686.306	448.246	396.075	1634.575	286.874	55.798	1693.593	172.234	1497.607	1559.566	250.865	58.759	1663.434	552.274	872.764	1547.479	258.277	1555.670	2049.369	355.890	504.062	2063.909	410.519	461.089	1659.352	171.320	897.640	1863.650	-8.813	828.292	1917.357	3.155	1121.187	1555.338	264.905	1078.143	2118.388	391.466	316.945
965	2.41000	1767.848	616.581	1107.236	1660.900	360.319	1495.214	1630.557	418.216	889.276	1770.671	393.306	964.142	1801.488	227.009	948.830	1452.927	288.093	49.341	1565.678	267.932	1217.025	1578.166	182.679	432.654	1669.656	449.060	394.332	1634.630	287.321	55.950	1682.107	172.273	1495.330	1560.749	250.169	60.206	1655.592	554.176	867.963	1536.129	258.293	1554.075	2032.534	356.695	502.528	2046.262	410.881	459.238	1649.373	172.040	895.706	1848.060	-10.270	823.779	1903.561	1.454	1116.058	1544.246	265.476	1075.147	2100.165	391.073	314.938
966	2.41250	1757.581	616.501	1104.679	1649.434	360.198	1492.971	1619.666	418.139	886.733	1759.734	393.556	962.025	1791.237	227.368	947.285	1454.500	288.844	50.127	1554.447	268.232	1213.910	1567.444	183.399	431.305	1652.324	449.477	392.650	1634.447	287.453	56.367	1670.526	172.218	1493.193	1561.561	249.606	61.387	1647.821	556.137	863.213	1524.858	258.403	1552.418	2015.636	357.468	500.860	2029.298	411.480	457.215	1639.546	172.811	893.919	1832.229	-11.493	819.642	1889.884	-0.221	1110.920	1533.244	265.920	1072.245	2081.771	390.941	312.581
967	2.41500	1747.268	616.405	1102.125	1638.078	360.248	1490.958	1608.907	417.995	884.169	1748.641	393.888	959.912	1781.188	227.566	945.722	1455.645	288.936	50.788	1543.126	268.542	1211.130	1555.772	183.599	431.302	1635.438	450.114	391.166	1634.093	287.079	56.750	1658.995	172.190	1491.296	1562.457	248.591	62.680	1640.106	558.086	858.494	1513.714	258.526	1550.927	1998.919	358.275	498.776	2012.059	412.166	454.976	1629.327	173.373	892.090	1816.234	-12.792	815.365	1876.036	-1.905	1105.616	1522.362	266.185	1069.620	2063.309	390.823	309.895
968	2.41750	1736.715	616.194	1099.486	1626.692	360.134	1489.298	1598.108	417.766	881.382	1737.497	394.207	957.657	1772.358	227.637	944.099	1455.596	288.169	50.757	1531.841	268.773	1208.396	1543.421	183.656	432.045	1617.934	450.488	390.079	1633.219	286.151	57.478	1647.417	172.106	1489.508	1562.612	248.290	63.550	1632.315	559.994	853.886	1502.517	258.717	1549.645	1982.243	358.980	496.887	1994.885	412.762	452.331	1620.142	174.322	890.319	1800.344	-13.945	811.092	1862.081	-3.676	1100.324	1511.300	266.650	1066.921	2044.610	390.577	307.096
969	2.42000	1726.679	616.313	1096.945	1615.209	360.163	1487.691	1587.241	417.353	878.771	1726.549	394.579	955.485	1762.608	227.938	942.530	1453.990	287.398	50.098	1520.710	269.116	1205.416	1530.770	183.695	433.148	1600.602	450.972	388.917	1631.888	285.719	58.173	1635.940	172.016	1488.167	1562.947	247.759	65.072	1624.755	561.914	849.340	1491.495	258.906	1548.732	1965.609	359.794	494.483	1977.530	413.220	449.722	1610.367	174.653	888.886	1784.016	-14.993	806.907	1848.177	-5.462	1094.997	1500.398	266.973	1064.376	2026.071	390.295	304.212
970	2.42250	1716.234	616.178	1094.442	1603.985	360.199	1486.246	1576.668	417.085	876.218	1715.546	395.097	953.235	1753.145	228.570	940.940	1452.175	286.729	49.389	1509.296	269.393	1202.763	1518.265	183.877	434.222	1582.816	451.179	388.219	1630.672	285.413	58.849	1624.496	171.907	1486.975	1562.295	248.133	66.137	1617.009	563.774	845.130	1480.399	259.102	1547.904	1949.040	360.625	491.834	1960.327	413.702	446.820	1600.402	174.868	887.523	1767.596	-15.919	802.820	1833.947	-7.361	1089.715	1489.645	267.163	1062.111	2007.278	390.292	300.881
971	2.42500	1706.091	616.236	1091.987	1592.861	360.213	1484.780	1565.936	416.648	873.873	1704.789	395.542	951.092	1743.283	229.191	939.468	1450.950	286.704	48.945	1498.185	269.681	1200.096	1505.488	184.358	435.313	1565.231	451.568	387.656	1629.658	285.654	59.845	1613.111	171.880	1485.896	1560.998	248.854	66.754	1609.517	565.626	841.010	1469.308	259.314	1547.115	1932.681	361.255	489.173	1943.209	414.275	443.709	1591.640	175.672	885.809	1751.058	-16.691	798.718	1819.840	-9.288	1084.330	1478.978	267.358	1060.003	1988.238	390.176	297.271
972	2.42750	1695.366	616.115	1089.516	1581.789	360.345	1483.462	1554.953	416.304	871.594	1694.056	396.067	949.018	1733.343	229.924	937.985	1450.567	287.748	48.974	1486.972	270.012	1197.740	1492.287	185.412	436.604	1547.436	451.885	387.352	1628.868	286.959	60.862	1601.816	171.915	1484.910	1559.232	249.759	66.719	1602.074	567.500	837.150	1458.356	259.581	1546.484	1916.239	361.962	486.225	1926.149	414.788	440.364	1581.501	175.373	884.717	1734.349	-17.339	794.878	1805.909	-10.985	1079.093	1468.113	267.667	1057.939	1969.232	390.035	293.638
973	2.43000	1685.568	616.367	1087.333	1570.740	360.409	1482.037	1544.028	415.964	869.519	1683.401	396.623	947.143	1723.399	230.825	936.695	1450.792	288.583	49.192	1475.937	270.607	1195.326	1480.531	186.459	437.772	1529.411	452.083	387.568	1628.340	287.938	61.450	1590.595	171.943	1483.809	1557.526	250.470	66.007	1594.497	569.296	833.395	1447.375	259.859	1545.736	1899.510	363.320	483.386	1908.958	415.334	436.740	1571.345	174.739	883.487	1717.380	-17.853	790.974	1790.891	-12.912	1073.939	1457.292	267.858	1056.115	1949.909	390.127	289.570
974	2.43250	1675.283	616.493	1085.174	1559.639	360.503	1481.022	1533.282	415.794	867.599	1672.753	397.099	945.390	1713.217	231.855	935.524	1450.766	288.709	49.231	1464.915	271.222	1193.288	1469.367	187.850	438.520	1511.370	452.243	387.958	1627.911	288.338	62.015	1579.356	172.053	1482.643	1555.506	251.688	64.371	1587.165	571.098	829.989	1436.226	260.111	1544.985	1883.268	363.990	479.987	1891.802	415.818	433.093	1561.287	174.212	882.042	1700.385	-18.148	787.283	1775.982	-14.922	1068.831	1446.406	268.237	1054.391	1930.554	390.118	285.204
975	2.43500	1665.318	616.730	1083.175	1548.621	360.573	1479.965	1522.441	415.563	865.905	1662.130	397.628	943.773	1703.131	232.892	934.593	1450.517	288.398	49.086	1453.682	271.680	1191.945	1458.836	189.515	437.963	1492.885	452.420	388.874	1627.419	288.396	62.475	1568.153	172.145	1481.523	1554.174	252.716	62.884	1579.642	572.749	827.034	1425.271	260.446	1544.036	1867.123	364.663	476.386	1874.715	416.231	429.255	1551.569	173.710	880.485	1683.086	-18.305	783.896	1761.082	-16.907	1063.698	1435.566	268.658	1052.980	1911.298	389.813	281.208
976	2.43750	1655.322	617.014	1081.287	1537.630	360.656	1479.009	1511.647	415.429	864.184	1651.521	398.058	942.334	1692.819	233.858	933.512	1450.383	288.391	49.026	1442.890	272.395	1190.780	1450.762	190.611	434.930	1475.147	452.389	389.815	1627.086	288.606	62.907	1556.933	172.242	1480.396	1553.590	253.192	61.788	1572.173	574.468	824.377	1414.227	260.713	1543.123	1851.111	365.309	472.602	1858.016	416.873	425.149	1541.937	173.079	878.839	1665.560	-18.220	780.565	1745.479	-18.914	1059.101	1424.686	268.919	1051.685	1891.503	390.056	276.551
977	2.44000	1645.211	617.229	1079.714	1526.656	360.800	1477.972	1500.784	415.276	862.683	1640.924	398.362	941.113	1682.389	234.773	932.482	1450.386	288.674	49.001	1432.036	273.243	1189.930	1445.297	190.495	430.749	1457.175	452.470	390.920	1626.895	289.013	63.401	1545.753	172.386	1479.298	1553.527	253.380	61.042	1564.621	575.970	822.108	1403.128	261.034	1542.109	1835.163	365.831	468.740	1840.929	417.302	420.801	1532.135	172.540	877.201	1647.079	-17.408	777.690	1729.373	-20.875	1054.775	1413.803	269.258	1050.580	1871.474	390.281	271.830
978	2.44250	1635.429	617.491	1078.242	1515.729	361.017	1477.166	1490.119	415.186	861.310	1630.366	398.629	940.214	1671.957	235.767	931.622	1450.517	288.755	48.978	1421.141	273.968	1189.313	1440.869	190.271	426.479	1439.300	452.551	392.525	1626.708	289.346	63.758	1534.577	172.560	1478.368	1553.551	253.599	60.614	1557.137	577.445	820.217	1392.062	261.150	1541.104	1819.342	366.341	464.667	1824.094	417.779	416.321	1522.458	171.977	875.602	1629.044	-16.978	775.077	1713.196	-22.654	1050.921	1402.735	269.668	1049.595	1851.576	390.217	267.078
979	2.44500	1625.669	617.812	1077.239	1504.781	361.095	1476.510	1479.236	415.124	860.078	1619.926	398.690	939.600	1661.637	236.542	931.001	1450.653	288.662	48.967	1410.288	274.545	1188.788	1438.027	189.785	422.181	1421.505	452.498	394.133	1626.550	289.344	64.104	1523.522	172.757	1477.528	1553.240	253.940	60.232	1549.450	578.701	818.960	1380.886	261.374	1540.082	1803.564	367.001	460.365	1807.062	418.139	411.968	1512.720	171.556	873.944	1610.989	-16.337	772.752	1696.681	-24.373	1047.609	1391.801	270.051	1048.993	1831.701	390.200	262.191
980	2.44750	1615.955	618.174	1076.425	1493.841	361.380	1475.799	1468.345	414.955	858.898	1609.171	398.751	939.076	1651.255	237.536	930.247	1450.732	288.640	48.922	1399.607	275.162	1188.257	1435.051	189.855	418.273	1403.906	452.436	395.954	1626.385	289.265	64.480	1512.463	172.956	1476.765	1553.391	253.822	60.304	1541.400	579.750	817.948	1369.755	261.666	1539.094	1787.749	367.122	455.785	1789.942	418.505	407.317	1503.039	171.136	872.407	1592.576	-15.496	770.651	1679.905	-25.894	1044.601	1380.956	270.567	1048.346	1811.247	390.355	257.262
981	2.45000	1606.279	618.465	1075.969	1483.052	361.630	1475.277	1457.331	414.817	857.985	1598.561	398.678	938.817	1640.741	238.420	929.591	1450.726	288.668	48.914	1388.915	275.817	1187.659	1432.203	190.099	414.618	1386.319	452.268	398.181	1626.205	289.087	64.868	1501.431	173.174	1476.162	1553.464	253.644	60.399	1533.534	580.818	817.344	1358.757	261.806	1538.557	1771.804	367.560	451.026	1773.049	418.959	402.446	1493.417	170.653	871.163	1573.980	-14.353	769.038	1663.339	-27.299	1042.003	1370.136	271.075	1048.010	1790.974	390.551	252.121
982	2.45250	1597.028	618.832	1076.130	1472.041	361.800	1474.852	1446.435	414.667	857.121	1587.872	398.678	938.700	1630.192	239.251	929.203	1450.681	288.616	48.874	1378.175	276.363	1187.369	1429.337	190.564	411.180	1369.142	452.112	400.410	1625.999	288.869	65.412	1490.442	173.424	1475.828	1553.322	253.605	60.442	1525.449	581.760	817.094	1347.751	262.155	1538.047	1755.971	367.919	446.086	1756.021	419.266	397.539	1483.597	170.352	869.987	1554.990	-12.999	767.916	1646.149	-28.502	1039.895	1359.417	271.610	1047.693	1770.363	390.813	246.910
983	2.45500	1587.748	619.283	1076.328	1461.179	362.112	1474.663	1435.501	414.556	856.362	1577.169	398.675	938.727	1619.573	239.964	928.701	1450.649	288.530	48.851	1367.342	276.609	1187.357	1426.509	191.023	408.069	1351.725	451.894	402.866	1625.595	288.822	66.140	1479.471	173.669	1475.646	1553.134	253.661	60.429	1517.057	582.427	817.446	1336.879	262.660	1537.656	1740.127	368.249	440.986	1739.016	419.626	392.443	1473.770	170.003	869.256	1535.778	-11.275	767.255	1629.536	-29.484	1038.182	1348.701	272.120	1047.385	1749.719	391.138	241.693
984	2.45750	1578.465	619.597	1077.032	1450.475	362.410	1474.715	1424.407	414.554	855.746	1566.465	398.713	938.963	1608.755	240.700	928.655	1450.571	288.450	48.801	1356.603	277.159	1187.458	1423.526	191.530	405.351	1334.568	451.508	405.637	1625.311	288.972	66.909	1468.508	173.950	1475.695	1552.776	253.943	60.443	1508.685	583.195	818.037	1325.892	262.957	1537.457	1724.137	368.568	435.676	1721.800	419.877	387.237	1464.076	169.709	868.600	1516.459	-9.458	767.040	1613.152	-30.409	1036.931	1338.155	272.617	1047.401	1727.998	392.384	236.263
985	2.46000	1569.548	619.949	1078.105	1439.565	362.682	1475.026	1413.464	414.509	855.474	1555.670	398.773	939.036	1598.060	241.327	928.464	1450.465	288.539	48.765	1345.767	277.738	1187.625	1420.453	192.053	402.789	1317.712	451.268	408.318	1625.082	289.477	67.684	1457.554	174.256	1475.785	1552.502	254.370	60.505	1500.064	583.747	818.941	1315.036	263.388	1537.503	1708.098	368.832	430.228	1704.521	420.127	381.851	1453.510	169.411	868.521	1497.099	-7.332	767.400	1596.954	-31.249	1036.190	1327.671	273.228	1047.585	1707.308	392.284	230.824
986	2.46250	1560.596	620.342	1079.314	1428.857	363.076	1475.089	1402.362	414.565	855.418	1545.160	398.806	939.420	1587.181	241.803	928.750	1450.449	288.650	48.747	1335.094	278.306	1188.227	1417.343	192.427	400.436	1300.786	450.782	411.424	1624.845	290.123	68.548	1446.568	174.545	1476.081	1552.315	254.796	60.600	1491.422	584.257	820.296	1304.036	263.831	1537.713	1692.241	369.190	424.705	1687.386	420.359	376.420	1443.357	169.009	868.353	1477.175	-4.537	768.273	1581.143	-31.935	1035.822	1317.323	273.825	1047.755	1686.456	392.145	225.445
987	2.46500	1551.957	620.715	1080.880	1418.048	363.452	1475.409	1391.324	414.700	855.617	1534.284	398.956	939.757	1576.134	242.313	929.117	1450.474	288.752	48.748	1324.424	278.962	1188.719	1414.075	192.986	398.036	1284.186	450.435	414.519	1624.426	290.923	69.461	1435.676	174.909	1476.516	1552.186	255.299	60.837	1482.575	584.638	822.065	1293.091	264.284	1538.123	1676.234	369.347	418.940	1670.139	420.584	370.815	1433.058	168.703	868.321	1457.500	-1.856	769.658	1565.334	-32.501	1035.998	1306.840	274.378	1048.156	1665.620	392.574	219.872
988	2.46750	1543.589	621.104	1082.583	1407.351	363.836	1476.066	1380.152	414.818	856.156	1523.228	399.067	940.089	1565.169	242.698	929.490	1450.465	288.835	48.760	1313.505	279.614	1189.463	1410.697	193.429	395.816	1267.695	449.928	417.805	1624.083	291.506	70.562	1424.687	175.303	1477.028	1552.054	255.796	61.237	1473.727	584.983	824.183	1282.380	264.767	1538.525	1660.024	369.474	413.043	1652.696	420.797	365.111	1422.535	168.481	868.353	1438.076	0.922	771.779	1550.030	-33.080	1036.415	1296.433	275.170	1048.733	1644.234	392.846	214.344
989	2.47000	1535.059	621.412	1084.602	1396.580	364.233	1476.594	1368.922	414.946	856.864	1512.168	399.269	940.594	1553.972	242.979	930.179	1450.441	288.935	48.748	1302.697	280.469	1190.243	1407.483	194.131	393.834	1251.158	449.358	421.294	1623.906	292.035	71.852	1413.805	175.647	1477.629	1551.964	256.284	61.744	1464.716	585.179	826.771	1271.576	265.357	1539.205	1643.927	369.646	406.872	1635.325	421.070	359.065	1411.730	168.361	868.638	1418.413	4.026	774.282	1534.915	-33.552	1037.261	1286.033	275.960	1049.388	1622.870	393.046	208.760
990	2.47250	1526.708	621.757	1086.701	1385.939	364.791	1477.331	1357.817	415.154	857.974	1501.015	399.348	941.208	1542.774	243.352	930.954	1450.489	289.026	48.782	1291.946	281.270	1191.236	1403.793	194.569	392.220	1234.923	448.811	424.637	1623.775	292.624	73.203	1402.899	176.100	1478.348	1551.896	256.796	62.447	1455.400	585.256	829.541	1260.851	266.077	1539.781	1627.831	369.809	400.716	1617.892	421.177	353.130	1400.882	168.221	869.080	1398.942	7.208	777.515	1520.917	-33.977	1038.105	1275.319	276.729	1050.199	1601.213	393.077	203.354
991	2.47500	1518.434	622.023	1089.002	1375.151	365.118	1478.231	1346.486	415.261	859.052	1489.876	399.497	941.849	1531.050	243.530	931.945	1450.501	289.126	48.796	1281.181	282.054	1192.373	1399.678	194.954	391.041	1219.062	448.272	428.161	1623.484	293.291	74.761	1392.022	176.503	1479.266	1551.752	257.289	63.069	1446.254	585.336	832.635	1250.037	266.633	1540.629	1611.422	369.910	394.322	1600.192	421.248	347.041	1389.799	168.194	869.486	1379.619	10.572	781.186	1506.088	-34.200	1039.280	1264.553	277.469	1051.223	1579.675	393.534	197.706
992	2.47750	1510.408	622.317	1091.586	1364.375	365.534	1479.183	1334.919	415.254	860.349	1478.791	399.592	942.658	1519.739	243.758	932.859	1450.563	289.215	48.881	1270.564	283.006	1193.632	1395.459	195.379	390.345	1202.942	447.606	431.962	1623.251	293.823	76.265	1381.194	177.005	1480.102	1551.683	257.587	63.951	1436.746	585.297	835.994	1239.223	267.131	1541.618	1594.759	370.396	387.857	1582.642	421.418	340.899	1377.886	168.398	870.280	1360.599	13.941	785.254	1491.802	-34.587	1040.737	1253.665	278.286	1052.471	1557.683	393.673	192.242
993	2.48000	1502.418	622.524	1094.277	1354.017	366.203	1480.286	1323.805	415.506	861.950	1467.474	399.790	943.608	1508.302	243.822	933.885	1450.523	289.266	48.930	1259.811	283.902	1195.058	1390.719	195.607	389.935	1187.321	447.058	435.666	1622.728	294.344	78.118	1370.416	177.531	1481.082	1551.472	257.873	65.048	1427.359	585.188	839.598	1228.463	267.777	1542.550	1578.909	370.121	381.239	1564.962	421.514	334.535	1366.517	168.542	871.066	1341.615	17.474	789.963	1477.812	-34.952	1042.192	1242.655	279.162	1053.780	1535.607	393.845	186.877
994	2.48250	1494.390	622.682	1096.977	1343.498	366.801	1481.285	1312.368	415.544	863.519	1456.126	399.814	944.617	1496.740	243.812	934.860	1450.434	289.320	48.996	1248.852	284.882	1196.629	1385.875	196.028	389.789	1171.825	446.440	439.356	1622.431	294.510	79.915	1359.525	178.025	1482.376	1551.221	258.081	66.023	1417.663	584.889	843.461	1217.607	268.505	1543.826	1562.496	369.959	374.519	1546.909	421.567	328.120	1356.191	168.447	871.981	1323.127	20.943	794.884	1464.099	-35.341	1043.925	1231.718	280.148	1055.291	1513.420	393.920	181.533
995	2.48500	1486.705	622.930	1100.005	1332.649	367.318	1482.605	1300.908	415.597	865.382	1444.136	399.906	945.630	1485.125	243.864	936.061	1449.862	289.553	49.026	1237.723	286.037	1198.198	1381.019	196.299	389.947	1156.310	445.838	443.264	1621.711	294.777	81.954	1348.725	178.583	1483.541	1550.932	258.263	67.136	1408.147	584.678	847.567	1206.909	269.227	1545.060	1545.839	370.022	367.596	1529.022	421.656	321.701	1344.471	168.755	872.951	1304.812	24.496	800.297	1450.498	-35.699	1045.756	1220.440	281.103	1056.965	1490.263	394.247	176.169
996	2.48750	1478.939	623.009	1103.082	1321.947	367.818	1484.034	1289.567	415.780	867.143	1432.568	399.824	946.874	1473.556	243.814	937.234	1449.889	289.456	49.130	1226.795	287.087	1199.979	1375.815	196.690	390.352	1141.330	445.073	447.552	1621.029	294.824	84.088	1337.940	179.222	1484.917	1550.465	258.364	68.405	1398.414	584.326	851.907	1196.330	269.927	1546.475	1528.783	370.555	360.631	1510.844	421.734	315.151	1332.511	169.172	874.370	1286.806	27.994	806.144	1437.132	-36.057	1047.853	1209.402	282.072	1058.914	1467.163	393.937	170.956
997	2.49000	1471.180	623.028	1106.242	1311.434	368.497	1485.662	1277.876	415.823	869.316	1420.927	399.917	948.263	1462.011	243.720	938.459	1449.824	289.424	49.203	1216.010	288.112	1201.989	1370.635	196.984	390.965	1126.381	444.442	451.296	1620.356	294.758	86.550	1327.155	179.741	1486.334	1549.973	258.252	69.958	1388.383	583.780	856.383	1185.553	270.664	1547.944	1512.204	370.177	353.496	1492.532	421.778	308.664	1320.855	169.544	875.472	1269.048	31.428	812.158	1423.972	-36.421	1050.088	1198.138	282.970	1060.841	1444.370	393.933	166.072
998	2.49250	1463.537	623.067	1109.485	1301.011	369.118	1487.144	1266.500	416.058	871.317	1409.454	399.876	949.793	1450.193	243.391	939.810	1449.488	289.350	49.303	1205.238	289.197	1203.971	1365.446	197.231	391.761	1111.596	443.876	455.223	1619.482	294.581	89.235	1316.359	180.331	1487.900	1549.395	258.219	71.450	1378.243	583.171	861.024	1174.887	271.385	1549.570	1495.331	370.137	346.314	1474.135	422.004	302.271	1308.579	170.103	876.823	1252.208	34.573	818.828	1410.760	-36.694	1052.393	1187.021	284.004	1062.897	1422.180	394.139	160.928
999	2.49500	1455.732	622.955	1112.719	1290.193	369.683	1488.722	1254.836	416.146	873.521	1397.889	399.967	951.398	1438.390	242.981	941.306	1449.109	289.249	49.412	1194.392	290.259	1206.009	1360.467	197.330	392.659	1097.005	443.306	459.160	1618.526	294.399	92.150	1305.622	180.980	1489.509	1548.621	257.965	73.223	1368.040	582.436	866.094	1164.315	272.205	1551.424	1478.299	370.245	339.062	1455.607	421.986	295.702	1296.520	170.526	878.151	1235.096	37.851	825.394	1397.681	-37.001	1054.726	1175.909	285.010	1065.044	1399.612	394.352	155.937
